latitude,longitude,acq_date,brightness,bright_t31,frp,confidence
-15.65107,27.42109,2024-06-08,345.37,298.81,11.2,n
13.4875,105.46349,2024-03-04,337.81,304.01,33.19,n
44.3667,-116.25796,2024-09-08,352.39,296.17,20.54,n
-3.04498,25.82518,2024-06-27,343.23,306.88,18.07,n
-12.50725,38.27032,2024-06-30,342.14,302.24,11.8,n
3.34723,12.22884,2024-03-16,343.23,301.27,10.84,n
-11.47955,25.63025,2024-06-29,355.3,300.38,13.29,n
7.19065,27.05163,2024-12-22,349.12,308.97,24.73,n
55.93057,-102.43356,2024-07-26,350.47,299.39,98.05,n
-8.6752,18.85453,2024-08-28,344.86,301.71,13.34,n
-13.69871,18.11475,2024-06-01,344.92,301.07,10.65,n
15.84845,3.91382,2024-11-17,355.88,315.11,31.3,n
-18.86336,44.80986,2024-09-20,343.69,305.77,64.67,n
-4.7224,16.89217,2024-09-29,334.52,291.44,20.21,n
-15.83458,27.35829,2024-08-27,343.97,307.59,24.66,n
-16.0028,21.82825,2024-05-23,334.44,297.72,26.98,n
48.12925,126.30827,2024-05-06,350.43,304.94,10.64,n
68.39329,134.1761,2024-08-08,341.34,294.98,54.49,n
-10.83536,37.36368,2024-09-27,344.83,307.24,25.79,n
-4.38748,32.09944,2024-09-15,344.56,309.08,10.8,n
-16.24352,-64.50386,2024-09-17,350.72,314.77,10.24,n
-12.45189,24.6385,2024-08-14,353.73,311.4,10.05,n
-14.17375,25.57032,2024-09-08,343.11,310.13,17.15,n
-13.95366,23.94014,2024-10-13,351.48,294.54,15.91,n
33.74534,70.44471,2025-01-24,348.04,279.83,11.1,n
-9.38665,-68.69016,2024-10-16,330.4,291.86,18.97,n
9.90237,-63.06204,2024-03-23,340.99,310.9,20.86,n
-11.25286,30.45951,2024-10-20,350.03,303.76,32.65,n
-6.06315,-78.20211,2024-11-14,338.92,284.96,11.13,n
-13.73523,-55.26644,2024-09-07,355.98,309.91,27.79,n
2.75166,18.59245,2024-03-16,367.0,294.78,14.09,h
59.28766,-122.42163,2024-07-18,349.31,313.55,11.23,n
-8.95471,-62.29943,2024-08-30,352.18,292.44,14.28,n
-12.51765,132.95094,2024-08-12,349.64,303.72,18.22,n
19.83442,-96.53885,2024-05-28,346.75,303.85,18.47,n
-5.07838,13.58072,2024-07-13,367.0,290.35,14.0,h
-16.922,47.44294,2024-08-10,367.0,305.49,33.82,h
-12.89943,134.97067,2024-07-03,352.2,305.36,13.72,n
20.38147,101.27808,2024-04-07,367.0,302.85,94.59,h
48.42999,-103.19307,2024-10-05,347.21,281.25,23.07,n
-17.78292,22.7027,2024-07-18,353.3,314.03,13.55,n
6.2493,-74.80246,2024-08-19,355.96,292.51,11.25,n
-6.88027,16.08333,2024-06-14,340.99,309.11,21.07,n
-4.04181,19.23623,2024-08-24,344.66,297.91,19.92,n
9.26012,20.13921,2024-12-17,346.56,302.71,33.99,n
6.32112,30.29418,2024-12-19,334.55,293.78,11.38,n
-15.01635,-61.70374,2024-09-06,337.01,315.46,46.42,n
-37.43531,142.22009,2025-01-31,343.84,306.59,17.68,n
-15.4706,47.9671,2024-10-29,367.0,300.87,10.6,h
31.21758,48.9535,2024-06-19,367.0,301.47,10.07,h
-19.00977,20.56434,2024-07-25,350.42,316.96,75.48,n
51.51486,130.17,2024-10-08,343.84,288.75,11.72,n
3.66898,-61.86473,2024-12-11,344.9,290.55,42.16,n
-20.08605,144.20961,2024-12-09,344.86,296.24,10.99,n
31.45662,73.97803,2024-05-20,355.66,313.74,11.05,n
-9.64939,19.17555,2024-08-17,347.57,314.21,38.22,n
62.39537,113.49786,2024-11-09,336.36,261.72,12.49,n
8.66044,32.53688,2024-04-13,348.06,314.24,21.59,n
-14.55974,26.13502,2024-06-04,343.44,309.38,23.61,n
6.28167,25.90952,2025-01-10,367.0,335.67,199.04,h
2.68793,31.71763,2025-02-01,355.86,307.01,14.06,n
-12.68283,-45.60491,2024-09-24,367.0,304.43,22.49,h
5.17579,-54.30475,2024-09-21,331.22,297.78,11.82,n
-13.52009,19.65891,2024-07-08,341.69,302.69,10.26,n
8.17099,35.25104,2024-03-09,367.0,296.86,10.26,h
60.51403,-119.63183,2024-07-24,333.83,295.09,21.85,n
-5.2935,27.14164,2024-06-30,367.0,298.48,17.88,h
-15.94628,21.52196,2024-07-30,348.01,304.4,13.03,n
7.84195,-12.06918,2024-03-26,338.51,302.94,43.19,n
22.58807,-105.08179,2024-06-10,342.08,302.54,74.03,n
-5.7844,31.79689,2024-08-18,338.3,298.87,11.69,n
-12.0188,-52.48512,2024-09-01,355.09,299.98,18.1,n
-20.00168,24.96516,2024-06-14,367.0,310.03,20.81,h
-4.05198,16.12677,2024-09-18,337.64,298.05,26.01,n
8.16533,35.20474,2024-04-10,335.16,304.75,10.34,n
50.26938,36.76101,2024-09-07,367.0,300.56,15.52,h
-14.46398,-51.82605,2024-08-21,367.0,302.12,14.57,h
-5.53021,18.25896,2024-05-18,343.78,303.17,47.96,n
47.51402,36.04103,2024-08-19,367.0,315.6,11.54,h
-12.05314,-65.16663,2024-08-21,355.39,303.68,11.96,n
-12.79144,142.04611,2024-07-28,367.0,297.63,11.56,h
7.83736,-9.07192,2024-03-01,330.12,297.9,13.93,n
-6.60922,14.49251,2024-07-24,346.47,290.66,24.92,n
-6.55935,33.12269,2024-07-18,349.24,309.7,29.17,n
-15.43234,-62.08794,2024-09-05,367.0,294.01,29.53,h
-19.3071,-57.41341,2024-08-04,346.62,295.57,11.24,n
-3.98169,-48.08972,2024-06-21,367.0,304.19,10.51,h
59.66528,119.48606,2024-07-09,367.0,351.93,142.45,h
-9.35297,-54.86166,2024-08-05,367.0,300.84,24.24,h
-3.45984,16.27375,2024-08-10,352.51,295.11,27.13,n
-13.80465,-54.25956,2024-09-26,355.01,307.59,54.18,n
-9.5659,21.87687,2024-06-20,349.54,314.32,22.62,n
-8.76627,15.47454,2024-05-17,340.98,300.91,45.95,n
7.23611,20.23407,2025-01-11,339.43,300.52,21.43,n
-15.12003,48.61762,2024-09-18,337.56,302.86,12.64,n
52.84693,29.99265,2024-03-11,339.69,286.84,12.57,n
-8.67489,-62.84258,2024-08-05,330.86,299.7,10.47,n
20.80613,102.30707,2024-04-16,338.95,297.13,10.34,n
-9.72746,-65.03765,2024-08-14,328.43,294.11,10.33,n
38.42369,-75.78193,2025-01-29,326.99,290.87,15.79,n
58.27686,118.17739,2024-07-03,343.4,308.05,22.31,n
-1.40261,29.16071,2024-12-15,367.0,269.24,12.64,h
-18.8246,21.93419,2024-09-10,345.87,316.47,11.8,n
-12.90771,-50.74393,2024-08-30,341.03,292.42,13.92,n
-1.53661,13.17077,2024-08-21,347.64,297.89,15.3,n
-23.02892,46.02752,2024-09-06,344.74,304.94,20.09,n
-17.14402,-58.851,2024-07-22,349.18,307.71,18.13,n
9.90747,-69.46143,2024-05-22,337.75,290.63,15.34,n
-19.29943,34.50067,2024-10-12,343.76,304.84,10.63,n
-9.6891,15.8772,2024-05-29,337.92,307.96,31.47,n
-24.39164,-55.72083,2024-09-30,339.98,306.54,12.06,n
-9.55015,-50.17109,2024-09-23,355.34,295.67,89.42,n
-8.32875,-75.08541,2024-09-25,346.33,303.26,15.63,n
59.18702,-121.89323,2024-05-13,353.81,303.13,23.49,n
-10.77701,22.56586,2024-08-30,345.22,311.55,10.21,n
-8.61485,15.6018,2024-05-13,341.98,302.61,21.38,n
-17.61217,49.02132,2024-10-26,337.78,302.48,11.6,n
69.36333,135.20819,2024-07-28,355.63,300.47,18.81,n
-6.13034,26.00832,2024-05-22,367.0,304.52,12.66,h
-36.34531,141.51534,2024-03-26,355.79,310.73,12.18,n
49.1751,38.12098,2024-09-16,346.77,303.38,10.27,n
-13.23321,-50.57999,2024-09-14,349.15,318.07,16.06,n
-11.17303,18.66872,2024-08-17,348.25,306.99,11.51,n
-20.9024,139.70836,2024-10-20,348.03,311.72,16.92,n
66.14882,-141.16966,2024-06-27,344.9,301.19,23.05,n
13.51807,-12.20642,2024-12-14,353.36,310.55,13.1,n
30.94532,49.18536,2024-10-12,343.22,312.76,11.12,n
1.07403,-52.34574,2024-10-17,339.96,313.44,51.62,n
-11.24391,-47.12642,2024-09-04,340.1,294.64,43.32,n
-6.37804,19.82552,2024-04-28,332.33,299.5,10.1,n
-12.94263,-65.7641,2024-07-29,367.0,301.9,18.33,h
-15.21902,20.50741,2024-08-24,352.4,314.37,10.14,n
-10.53209,38.00692,2024-10-01,339.46,299.62,25.47,n
-13.94444,21.59824,2024-08-26,338.53,305.6,26.16,n
7.57787,26.53366,2024-12-16,353.7,306.5,14.89,n
36.89496,-119.15047,2024-06-28,348.53,299.42,12.75,n
31.27529,48.11726,2024-05-19,350.93,298.81,22.48,n
-3.1858,-43.40899,2024-07-23,355.11,292.82,28.33,n
-11.25533,30.69449,2024-08-07,338.12,300.94,12.89,n
57.95216,107.08438,2024-09-22,306.34,268.44,13.39,n
30.88544,47.32872,2024-12-07,348.12,298.33,20.65,n
33.51681,-91.52583,2024-10-10,354.01,315.54,27.84,n
17.28602,42.40244,2024-09-11,350.57,297.01,17.6,n
-2.53569,-51.18283,2024-10-27,335.83,294.33,33.41,n
-13.89886,47.91597,2024-10-29,367.0,296.52,15.49,h
-13.25621,49.19167,2024-11-27,343.47,304.8,11.04,n
7.24152,28.59281,2024-11-19,347.38,310.46,24.01,n
59.39997,119.53521,2024-07-24,350.43,299.23,14.29,n
21.05244,99.17751,2024-04-01,355.74,294.8,20.08,n
10.31852,-14.13563,2024-05-13,342.76,303.12,63.98,n
-1.61744,-47.28611,2024-07-14,340.78,300.9,18.67,n
21.79508,99.55471,2024-02-20,349.24,305.39,11.81,n
7.56313,-74.159,2024-03-06,367.0,295.99,31.29,h
-13.04721,18.05408,2024-06-03,352.28,310.16,14.01,n
-13.98411,-47.40356,2024-09-07,367.0,307.98,18.97,h
-20.03726,33.18775,2024-09-03,337.48,296.41,18.7,n
-5.80187,17.38843,2024-06-03,330.94,295.14,19.2,n
58.49434,-120.70689,2024-07-18,347.59,306.95,11.27,n
-9.13253,-65.95317,2024-06-10,327.6,289.44,10.14,n
-11.53669,27.17014,2024-06-21,342.15,309.04,12.8,n
-13.20901,24.22565,2024-06-19,339.35,299.05,22.17,n
-9.46806,19.49522,2024-08-02,334.5,302.24,30.97,n
-6.82442,-56.1091,2024-08-17,350.62,300.91,18.45,n
-12.95513,142.29309,2024-07-21,348.68,300.59,28.2,n
-16.10646,-61.69818,2024-09-03,335.37,304.45,50.0,n
10.06498,-10.3649,2024-03-10,367.0,306.31,18.95,h
-10.4859,24.89084,2024-07-11,346.13,309.47,11.88,n
13.39252,-8.53716,2024-11-23,347.64,309.5,13.75,n
-4.0634,14.10756,2024-08-02,331.38,296.68,11.19,n
47.77464,38.69037,2024-08-14,343.09,309.77,16.69,n
56.37785,-107.59483,2024-08-27,367.0,331.39,71.77,h
-24.83345,148.98053,2024-11-07,353.34,305.68,11.37,n
-6.39607,20.4843,2024-08-03,330.56,300.15,12.96,n
-12.879,39.6735,2024-09-13,342.03,309.21,18.83,n
-3.0773,-53.80462,2024-11-30,345.81,297.85,46.29,n
-12.63819,31.58446,2024-09-29,346.53,305.06,12.79,n
-29.8349,30.18143,2024-09-04,341.44,314.91,52.8,n
-14.42395,36.08589,2024-08-19,350.96,308.0,20.41,n
61.09237,120.85853,2024-07-12,355.74,303.07,11.84,n
64.68264,-146.26685,2024-06-30,346.09,300.43,14.15,n
-13.26801,-63.05478,2024-08-05,346.84,302.05,10.66,n
-10.33022,35.87413,2024-08-06,335.6,300.81,19.0,n
7.51531,26.88423,2024-11-27,367.0,295.07,31.65,h
30.56484,47.31602,2024-10-09,302.87,291.49,16.82,n
-8.50693,15.91404,2024-09-02,345.92,306.29,86.37,n
-7.32147,38.63427,2024-08-01,350.18,308.1,10.47,n
37.70655,65.3829,2025-01-13,351.81,290.52,16.46,n
-8.3259,-75.1841,2024-09-04,333.37,300.18,18.79,n
-7.92554,26.65275,2024-08-14,333.27,291.01,10.09,n
-12.31429,131.18491,2024-09-01,351.4,304.29,29.8,n
-27.4298,30.12419,2024-09-06,343.82,299.66,15.36,n
-14.4394,37.25267,2024-07-10,339.93,308.97,10.1,n
-18.36456,132.93512,2024-10-08,334.47,309.4,10.54,n
59.25546,-121.34834,2024-07-09,347.17,308.76,15.5,n
-4.32716,12.80803,2024-09-11,342.78,294.2,12.0,n
-10.78282,28.42923,2024-08-05,341.55,307.99,12.0,n
-20.14983,44.8382,2024-09-29,352.41,317.8,15.39,n
-12.57376,25.99072,2024-07-09,353.98,312.64,47.62,n
-10.2577,16.69373,2024-08-11,347.72,307.06,21.46,n
-5.24785,15.66414,2024-07-01,354.62,301.02,17.2,n
7.52493,8.57191,2024-11-19,341.42,304.58,11.88,n
-36.98888,-64.6078,2024-02-01,342.92,313.88,50.78,n
48.54431,131.78546,2024-05-08,331.48,296.11,26.77,n
-16.83653,-49.15493,2024-09-11,346.59,308.41,11.82,n
-7.59279,-40.37606,2024-10-25,353.16,312.28,26.26,n
-3.32109,25.52219,2024-06-26,351.48,309.39,11.06,n
8.22311,26.31915,2024-12-21,356.62,312.22,12.43,n
-11.00933,31.5452,2024-09-14,367.0,307.62,17.41,h
-19.97027,-47.90749,2024-05-23,367.0,301.9,61.22,h
-6.1073,32.65991,2024-07-25,345.85,316.8,11.18,n
-5.97811,28.29831,2024-08-22,367.0,297.79,11.99,h
-12.96846,38.01311,2024-09-27,354.96,314.22,14.69,n
10.724,10.59812,2024-05-02,348.41,310.11,11.73,n
-16.24224,38.26864,2024-09-20,340.48,307.22,19.13,n
33.6481,-109.20584,2024-06-19,354.87,315.66,133.06,n
-17.99994,24.32076,2024-02-23,367.0,308.15,25.17,h
-22.43044,-56.15409,2024-09-09,349.5,314.15,120.04,n
6.56921,27.61743,2024-12-10,341.74,306.35,16.17,n
-9.8483,16.65207,2024-08-21,354.88,310.47,70.86,n
-7.59913,-55.08971,2024-08-19,350.14,308.93,16.73,n
-12.85941,36.91276,2024-09-27,345.56,312.34,24.91,n
31.27437,48.11497,2024-06-28,337.58,306.78,14.09,n
5.01862,29.84863,2025-01-01,335.56,302.48,12.07,n
17.89497,-71.35652,2024-09-01,342.63,300.87,13.12,n
9.61864,-2.02467,2024-11-26,330.99,300.02,16.74,n
53.77904,117.85586,2024-06-05,367.0,303.86,20.27,h
-9.42231,18.64096,2024-07-29,336.5,310.9,32.14,n
-9.1697,15.50672,2024-06-25,340.69,307.92,42.41,n
-37.65607,147.53369,2024-03-30,346.83,292.93,65.14,n
9.69994,-12.67284,2024-02-23,346.58,300.96,12.09,n
-24.73951,-59.31612,2024-03-27,333.36,300.13,13.17,n
-4.45244,15.68343,2024-07-25,345.41,302.77,22.32,n
-12.96443,38.1077,2024-09-09,348.53,298.83,12.56,n
-20.64219,-60.27528,2024-08-25,367.0,298.35,200.61,h
-8.23842,17.16249,2024-06-03,332.21,301.11,15.74,n
-22.40571,35.25414,2024-11-17,367.0,294.11,11.81,h
-9.79854,39.70751,2024-10-24,344.34,307.05,15.72,n
54.21851,112.31478,2024-04-08,343.72,268.57,17.31,n
-17.95241,-52.22524,2024-09-08,344.63,303.35,12.23,n
-7.72258,23.30662,2024-08-07,343.27,310.68,78.14,n
-11.54376,14.12422,2024-09-18,333.29,300.59,10.81,n
31.68057,75.01027,2024-05-13,354.53,318.35,13.32,n
13.93884,-12.33326,2024-11-08,331.49,301.39,13.37,n
-5.72664,28.67808,2024-08-25,335.29,306.51,20.28,n
9.6936,36.25559,2024-02-28,343.58,305.83,11.34,n
-19.79289,-58.86802,2024-09-11,347.5,307.6,18.61,n
-8.67168,16.59927,2024-08-27,346.21,311.05,20.01,n
64.40388,-139.60327,2024-06-29,349.47,286.92,12.91,n
-12.88605,39.69308,2024-09-18,356.11,320.37,10.27,n
16.48974,97.82632,2025-01-13,331.72,298.27,10.28,n
-6.6886,19.52404,2024-06-22,347.85,305.11,64.96,n
-20.42291,48.08445,2024-11-20,342.54,298.88,10.67,n
-13.31561,18.83522,2024-05-23,355.71,308.24,13.15,n
-10.33967,28.61757,2024-07-01,352.13,306.44,11.81,n
-13.72224,21.85951,2024-09-01,367.0,310.51,15.71,h
-5.85165,20.4857,2024-05-19,342.81,303.9,26.26,n
64.62767,-120.54896,2024-07-26,355.35,305.56,15.78,n
4.85957,31.99723,2024-12-19,367.0,300.15,71.45,h
36.77382,43.32526,2024-07-23,352.9,319.84,16.27,n
7.03737,2.9417,2024-02-11,353.97,306.76,40.61,n
-21.52044,140.73215,2024-10-21,353.98,310.4,72.22,n
-6.60853,28.56994,2024-06-22,344.49,299.65,62.08,n
-10.20187,-46.68386,2024-09-29,331.62,291.58,12.98,n
-35.77328,145.07661,2024-11-18,350.42,312.07,12.5,n
-11.32834,-50.96823,2024-10-09,353.09,299.47,14.27,n
-16.09153,20.07294,2024-07-06,346.43,320.73,30.63,n
0.2662,110.58569,2024-09-01,331.3,296.51,13.15,n
-16.75919,-59.02779,2024-07-30,354.0,297.95,12.45,n
-3.86922,16.07538,2024-08-01,335.62,296.06,30.97,n
7.68208,20.26412,2025-01-16,346.74,307.84,24.23,n
19.59774,-102.90643,2024-05-03,367.0,311.2,41.29,h
38.54004,27.28224,2024-07-03,353.08,311.89,35.59,n
12.13447,-9.45827,2024-12-25,355.22,297.98,18.53,n
-9.23744,-75.49911,2024-09-13,367.0,295.86,17.6,h
9.74625,-9.30323,2024-12-26,355.87,298.3,11.08,n
-12.68783,26.51923,2024-08-06,345.36,304.36,26.01,n
-3.73183,27.0791,2024-08-20,344.5,301.62,10.43,n
7.59839,24.19031,2024-02-02,345.28,304.99,14.23,n
-13.41518,38.0783,2024-09-21,348.07,307.34,10.92,n
-4.48768,33.30365,2024-09-26,350.92,311.92,13.93,n
-6.7436,27.07017,2024-07-06,342.84,302.43,11.33,n
-10.23507,20.82526,2024-08-08,347.85,309.72,11.43,n
-9.48571,148.47768,2024-08-30,347.1,303.18,61.54,n
-22.70095,44.1814,2024-09-28,345.31,314.46,17.4,n
-16.47557,35.98645,2024-10-28,344.22,311.91,12.72,n
-10.59295,-38.72542,2024-12-30,346.66,301.8,16.47,n
-2.96356,28.81945,2024-09-14,350.45,296.9,16.35,n
62.75549,-121.94872,2024-08-19,352.93,308.38,21.78,n
-21.54832,-50.75704,2024-10-01,336.71,306.05,39.11,n
1.04078,18.23079,2024-04-29,346.09,299.73,16.79,n
3.05465,103.32122,2024-04-05,346.8,297.78,14.66,n
-9.21537,19.26234,2024-07-08,367.0,301.82,10.76,h
-37.09173,-65.20824,2024-02-03,336.06,309.56,17.42,n
6.92886,-10.65234,2024-03-09,331.02,289.04,19.99,n
50.41985,-118.02866,2024-07-21,342.92,318.53,19.63,n
-6.44407,16.26574,2024-08-15,355.31,293.14,19.83,n
45.06842,-114.18784,2024-10-05,351.79,293.48,27.64,n
9.91988,37.63029,2024-03-18,348.3,321.57,14.55,n
-17.2031,38.04679,2025-01-01,348.71,298.95,10.24,n
37.10892,43.81461,2024-09-11,353.95,317.49,20.67,n
-9.9951,25.55509,2024-09-23,352.9,299.76,20.26,n
-5.99976,23.97941,2024-06-17,337.07,304.47,64.89,n
-5.62855,19.90952,2024-08-10,331.21,294.45,13.51,n
16.22481,-16.39005,2024-11-07,367.0,312.99,49.3,h
9.19236,118.13431,2024-03-23,344.18,307.64,26.76,n
-3.88281,22.74035,2024-08-01,350.0,296.38,16.45,n
-15.71739,27.16444,2024-10-25,342.23,298.42,18.43,n
48.11263,131.49704,2024-04-14,356.3,292.74,17.08,n
-16.21726,16.83579,2024-09-01,350.08,315.89,23.51,n
5.7722,29.6986,2025-01-13,341.06,304.06,41.47,n
-10.60698,23.67077,2024-06-11,344.09,298.73,33.86,n
-11.80214,20.58556,2024-07-03,367.0,303.05,91.59,h
-19.83268,47.8113,2024-12-23,339.17,311.03,37.52,n
-26.01817,28.06284,2024-08-26,338.18,305.62,21.82,n
47.43465,35.63714,2024-09-07,346.52,308.09,13.1,n
-15.20562,-63.91332,2024-10-14,348.59,291.24,16.54,n
-37.31841,143.19751,2024-02-24,341.51,310.06,19.42,n
5.08118,14.86707,2024-11-28,350.37,303.58,22.73,n
-11.41486,38.34131,2024-09-26,367.0,296.39,10.08,h
-17.24119,142.55066,2024-11-04,367.0,322.27,20.1,h
18.39968,102.04883,2024-04-21,340.01,300.81,57.38,n
-15.79334,-54.21216,2024-10-06,350.13,310.65,24.0,n
-13.03074,-67.96206,2024-09-09,367.0,290.6,91.79,h
10.05489,-13.76717,2024-03-16,342.43,308.37,23.08,n
-10.72027,-69.4921,2024-10-18,340.86,298.67,17.82,n
-4.95062,23.37921,2024-08-24,344.41,295.71,10.66,n
8.74889,32.81837,2024-03-27,356.44,315.68,11.67,n
-1.50004,-55.89194,2024-11-30,367.0,294.44,23.4,h
5.57231,13.39808,2024-02-12,354.85,286.98,19.46,n
-11.65974,17.34871,2024-08-12,349.12,320.91,13.56,n
-15.12572,14.72122,2024-08-21,351.39,317.8,13.19,n
-18.10197,45.30739,2024-06-20,335.54,303.55,37.44,n
62.78558,121.72187,2024-08-03,342.76,303.95,12.62,n
-16.87792,22.09972,2024-07-11,341.03,310.89,12.01,n
2.82385,34.2901,2024-11-03,340.5,298.26,10.55,n
-10.70249,18.88818,2024-08-15,367.0,303.5,17.26,h
15.01209,106.57855,2024-03-31,351.51,303.6,12.28,n
-7.73621,19.86552,2025-01-29,352.22,292.41,12.78,n
-5.23547,-60.08488,2024-09-04,340.52,297.73,17.1,n
-10.70171,31.22779,2024-07-15,344.78,306.95,12.29,n
8.14379,21.918,2025-01-23,367.0,308.52,17.23,h
-7.16933,16.16382,2024-05-28,339.69,297.9,18.56,n
6.82295,19.72296,2024-02-15,346.93,310.87,57.17,n
-26.37467,-62.65735,2024-10-04,351.05,323.6,311.1,n
-5.44192,20.01691,2024-05-17,342.63,292.11,23.58,n
-13.63478,134.42168,2024-05-10,345.71,300.39,38.57,n
-7.87043,34.69413,2024-07-19,352.97,304.96,11.31,n
-20.2302,-42.75223,2024-09-16,356.12,306.51,16.15,n
43.71169,-110.04265,2024-09-04,351.86,290.12,34.03,n
26.10387,95.01624,2024-03-09,352.76,311.7,19.69,n
28.49322,49.71164,2024-10-27,346.21,292.54,42.13,n
-13.35636,-51.78434,2024-08-30,352.48,316.31,14.12,n
8.24372,0.06111,2025-01-07,344.31,312.05,10.45,n
-14.70295,17.88354,2024-10-02,340.31,308.98,10.65,n
47.40858,127.74599,2024-03-18,350.43,273.69,11.66,n
-6.61001,26.49088,2024-08-17,367.0,300.76,18.46,h
-20.22554,44.84505,2024-07-21,342.91,309.98,13.77,n
-7.15258,15.68203,2024-06-01,355.44,294.88,16.07,n
8.79275,29.83774,2024-02-14,347.98,307.26,11.41,n
38.02486,-79.75553,2024-04-15,345.81,312.76,11.73,n
32.11725,47.41257,2024-02-12,342.1,311.1,25.14,n
8.37609,-11.19925,2024-04-13,353.21,295.85,22.0,n
-16.54296,-57.62539,2024-09-11,351.87,303.08,10.16,n
9.28141,24.14067,2025-01-02,351.55,309.34,10.01,n
59.2937,-121.25555,2024-07-09,337.38,300.29,18.38,n
37.11762,36.97959,2024-07-16,341.16,311.89,32.03,n
12.74954,-13.53173,2025-01-06,343.28,300.43,13.12,n
-7.08594,-59.5555,2024-08-05,353.56,315.1,26.62,n
20.05624,104.40926,2024-04-30,339.17,301.12,12.48,n
1.6777,-73.82881,2025-01-19,367.0,295.16,21.03,h
-13.2895,40.36029,2024-06-18,331.73,299.06,20.49,n
28.16426,113.21471,2025-01-10,342.14,290.4,14.42,n
15.488,-0.35084,2024-11-06,345.17,306.09,13.06,n
10.83083,32.06491,2024-12-25,367.0,304.34,17.62,h
-5.28503,17.39463,2024-03-01,344.66,294.23,13.28,n
62.58424,124.21046,2024-07-24,344.59,300.23,19.49,n
-11.19076,20.73803,2024-08-23,354.46,323.17,88.74,n
-17.86835,33.75788,2024-08-18,367.0,300.32,12.42,h
-9.78847,124.59189,2024-11-06,336.02,298.79,14.96,n
-9.30571,16.54645,2024-08-10,342.79,307.16,67.79,n
1.28997,-60.86942,2024-04-11,348.32,289.71,11.04,n
54.99041,128.65529,2024-07-12,326.2,293.7,15.78,n
10.07237,6.35167,2025-01-12,345.55,308.48,28.78,n
-11.77218,17.65447,2024-07-02,335.0,304.9,18.34,n
-15.6684,48.73123,2024-12-09,345.89,300.1,10.68,n
-10.34816,15.15542,2024-07-16,367.0,339.35,170.17,h
-4.25195,26.10739,2024-05-21,346.19,297.01,12.98,n
-8.18505,-62.82269,2024-09-07,334.8,290.69,21.93,n
-11.68624,133.03369,2024-07-04,345.87,299.93,43.81,n
-15.66856,-67.74468,2024-11-05,337.91,292.47,12.34,n
22.57494,-99.41343,2024-02-01,342.2,295.23,11.14,n
-14.29503,16.56541,2024-08-22,352.18,318.48,12.31,n
31.24183,45.2565,2024-08-18,340.57,308.62,11.04,n
-19.71641,-59.18618,2024-09-09,367.0,310.76,21.53,h
23.50906,78.51236,2024-04-01,348.54,320.55,17.41,n
-8.12764,23.33216,2024-07-05,354.91,301.02,21.48,n
-6.61855,14.10655,2024-06-13,349.96,301.9,11.24,n
-18.80705,35.26063,2024-11-10,353.89,308.14,11.26,n
9.6058,-9.77801,2025-01-15,353.11,313.11,20.3,n
-14.54491,125.95988,2024-04-19,308.79,291.51,17.68,n
40.22797,-121.72494,2024-07-29,344.3,298.32,18.81,n
6.95327,-4.69528,2025-01-02,367.0,299.35,13.91,h
13.79059,-13.791,2024-02-20,351.99,320.14,76.89,n
7.22581,30.25777,2024-05-11,345.11,302.55,13.51,n
-14.25336,136.7393,2024-10-09,352.08,299.03,14.56,n
-7.47412,24.50918,2024-06-24,367.0,301.46,18.28,h
-7.99387,24.5058,2024-05-02,367.0,298.14,13.69,h
-10.35963,-56.87738,2024-09-06,354.6,304.87,34.61,n
4.46091,32.66377,2024-12-28,367.0,329.16,133.31,h
7.84113,-4.83798,2025-01-10,340.05,307.32,12.1,n
-14.45278,19.9688,2024-09-04,367.0,325.23,16.42,h
-17.79844,33.45428,2024-08-12,367.0,301.71,26.83,h
-14.72907,-58.71586,2024-08-07,367.0,348.36,155.43,h
10.94951,-13.45289,2024-04-22,355.3,318.52,17.49,n
-1.23607,30.80023,2024-07-25,367.0,309.95,13.05,h
55.74989,-103.34055,2024-09-11,317.35,284.05,13.71,n
6.35137,32.11482,2024-02-01,302.85,277.78,10.54,n
-6.23736,29.91319,2024-09-13,353.08,298.22,19.56,n
8.51943,32.89104,2024-04-13,331.46,304.66,21.96,n
-12.02167,134.27805,2024-10-21,347.35,292.32,12.17,n
-10.90594,-65.30547,2024-08-26,348.59,304.54,23.27,n
3.55125,29.82883,2024-02-24,349.96,290.49,25.99,n
-3.12376,18.16677,2024-08-05,367.0,296.19,15.43,h
-13.51608,17.04833,2024-09-10,336.56,303.43,12.81,n
20.6103,103.33564,2024-03-05,332.85,302.57,31.82,n
-14.98631,-56.58683,2024-08-19,343.97,313.25,52.9,n
-12.41947,26.58037,2024-09-16,344.83,315.55,86.18,n
-7.01552,17.64831,2024-08-01,341.83,300.69,13.08,n
-9.63656,18.65313,2024-07-25,337.04,302.02,21.99,n
63.07415,121.47736,2024-08-22,348.69,298.81,33.9,n
28.16037,-108.63441,2024-06-12,355.15,323.45,32.23,n
58.8191,-121.04663,2024-07-18,367.0,291.22,24.92,h
10.40227,34.06603,2024-11-03,340.73,298.03,16.0,n
-17.08929,46.47971,2024-10-30,347.34,318.01,12.04,n
-5.05938,23.86267,2024-03-17,339.85,293.59,16.59,n
6.16212,30.41604,2024-12-14,338.47,294.55,11.35,n
1.40154,-71.85715,2024-02-24,337.71,298.12,22.61,n
